ენაზე	16709
მარტს	16684
შუა	16662
გზა	16651
აგვისტოს	16610
ქალი	16606
წიგნი	16279
ივლისს	16278
წინ	16225
ქვეყანაში	16136
აპრილს	16101
მრავალი	16049
შტატში	15955
ივნისს	15952
შეადგენდა	15852
უფლება	15793
განვითარების	15778
ცენტრალური	15753
ბოლოს	15736
გარდაიცვალა	15713
აგრეთვე	15652
დღე	15632
ესპანეთში	15525
მარია	15425
წარმოადგენს	15401
მინისტრი	15315
როლი	15228
გარემოს	15080
იყვნენ	15080
სახელწოდებით	15014
ხალხის	14961
მუსიკის	14925
იმპერიის	14908
მონაწილეობა	14895
მაღალი	14873
ასეთი	14871
არმიის	14772
ხელოვნების	14599
ადგილობრივი	14568
კულტურის	14527
შემდგომში	14429
ოქტომბერს	14396
იანვარს	14382
კედლის	14370
დეკემბერს	14344
ოფიციალურად	14311
შედის	14294
ამერიკის	14262
სექტემბერს	14108
გერმანიის	14091
ბევრი	14047
ასაკში	14042
ადმინისტრაციული	14030
თანამედროვე	13923
ტიპის	13904
ისტორიული	13852
ნოემბერს	13814
უმაღლესი	13724
თურქეთის	13710
ფართობი	13689
ოლქის	13661
სრული	13598
წმინდა	13593
საუკეთესო	13505
ძმა	13416
არიან	13387
ორგანიზაციის	13227
სიმაღლე	13215
შემთხვევაში	13209
სეზონის	13185
პოლიტიკის	13027
გამოც	12995
ავტორი	12985
კილომეტრში	12968
თებერვალს	12852
მოიპოვა	12783
არსებული	12779
გავლენა	12738
თანამდებობა	12725
კაცი	12717
საერთო	12711
ომში	12710
მესამე	12698
მოიცავს	12509
ურთიერთობა	12495
უფროსი	12491
ციხე	12451
გამოიყენება	12445
ზოგიერთი	12437
ამავე	12435
დასაწყისში	12419
თავდაპირველად	12352
კლასის	12286
მოქმედებს	12270
მოძრაობის	12264
კავშირი	12242
კვლავ	12188
მიწის	12115
გიორგი	12097
მაგალითად	12086
სომხეთის	12084
სახეობა	12017
რათა	11981
დაამთავრა	11968
განათლების	11953
თეატრის	11916
ჩემპიონატი	11821
კლუბი	11792
საკითხი	11752
იანი	11689
აკადემიის	11681
ვაჟი	11678
განსაკუთრებით	11658
ხელისუფლების	11647
სანამ	11612
სამეცნიერო	11611
გამოყენებით	11587
დედაქალაქი	11582
საქმე	11520
იმავე	11514
გავრცელებული	11492
პატარა	11469
მუშაობა	11404
ბრიტანეთის	11349
მონაწილეობდა	11309
სახელობის	11290
ალექსანდრე	11236
თვის	11235
მსგავსი	11166
სწორედ	11155
ორ	11154
არჩევნებში	11126
გაერთიანების	11115
ეწოდა	11103
მოსკოვის	11085
მდე	11054
ძლიერი	11027
პროცესი	10997
ეკონომიკური	10989
კვლევის	10985
მასში	10947
შეიქმნა	10942
მილიონი	10924
იტალიის	10807
კომპანია	10789
ახლოს	10777
ავტონომიური	10769
პირი	10759
შედარებით	10721
ოთხი	10698
დედა	10685
იმპერატორის	10654
გუნდი	10605
მიზნით	10596
პროექტი	10561
ქუჩა	10528
კარგად	10481
უკანასკნელი	10481
ორივე	10439
ოსმალეთის	10431
საბოლოოდ	10407
გამოვიდა	10320
გადავიდა	10243
მმართველობის	10242
მსახიობი	10239
მდგომარეობა	10236
ცოლად	10222
წყლის	10207
სიგრძე	10186
შეასრულა	10161
სანაპიროზე	10135
განაცხადა	10125
მთლიანად	10049
აქტიურად	10010
ყოფილი	9983
გვარი	9935
გაიტანა	9816
სწავლა	9796
სასახლე	9759
სოციალური	9729
მატჩში	9698
მიმართულებით	9648
ტაძარი	9618
ქვემო	9604
ოქროს	9597
დედოფალი	9573
მნიშვნელობა	9507
წესი	9479
უდიდესი	9472
მშენებლობა	9461
ისეთი	9449
ტახტზე	9432
სიმჭიდროვე	9423
პრემია	9415
მეუღლე	9378
მდებარე	9342
მუსიკალური	9309
გარდაცვალების	9306
შესაბამისად	9249
ჩინეთის	9217
აღსანიშნავია	9193
ძვ	9087
როგორიცაა	9072
მიღებული	9032
ფაკულტეტი	9031
ბავშვთა	9026
მათგანი	9023
ზემო	9015
დაკავშირებული	9013
რუსული	9010
ახალგაზრდა	8987
შავი	8943
სტილის	8931
წარმატებით	8923
დაიკავა	8892
პროგრამა	8883
მოხვდა	8862
სიკვდილის	8822
კულტურული	8815
პირობებში	8813
ამჟამად	8753
გამოიწვია	8750
პარკი	8740
კანონი	8712
საფუძველზე	8712
ვერსია	8661
აფხაზეთის	8657
გადაიყვანეს	8643
პროფესორი	8620
ფრანგი	8573
აირჩიეს	8565
საქმიანობა	8533
დახმარებით	8527
სადგური	8518
სიაში	8503
მოხდა	8501
თემი	8489
დაცვის	8488
ქალიშვილი	8470
ხანი	8423
ათასი	8410
ნაკრების	8406
უკრაინის	8369
შემორჩენილია	8358
ხარისხი	8325
ით	8312
იაპონიის	8297
სასამართლო	8283
დაბრუნდა	8269
საკმაოდ	8260
კომიტეტის	8250
აქვთ	8218
ნაგებობა	8200
პარლამენტის	8200
მოკლე	8199
ჯონ	8181
აღნიშნული	8176
სახალხო	8171
აფრიკის	8149
გამოჩნდა	8142
ინდოეთის	8102
აღმოჩნდა	8091
კარიერა	8078
დავით	8073
გეგმა	8063
ჯილდო	8063
თეთრი	8045
პრემიერ	8026
შეხვედრა	8006
ასრულებდა	7975
ფერის	7968
წითელი	7960
მასალა	7944
სერია	7898
ხეობაში	7832
დასრულდა	7803
ქართლის	7795
ქვეშ	7795
ზაფხულის	7740
ლიგის	7735
ჟურნალი	7735
სათავეში	7717
სწავლობდა	7715
დემოკრატიული	7704
მიღების	7681
წარმომადგენელი	7671
ნაშრომი	7666
წელიწადში	7654
დარბაზი	7594
სიტყვა	7589
ძე	7585
ერთადერთი	7562
გვერდით	7551
ხდება	7548
ცდილობდა	7499
დაარსდა	7467
იყენებენ	7466
განყოფილების	7449
წარმოების	7446
მემკვიდრეობის	7419
სამოქალაქო	7417
ადრე	7397
მთის	7389
ლიდერი	7388
გადაწყვიტა	7385
მამამისი	7380
ნიუ	7377
კედელში	7354
გაიმართა	7349
დეპარტამენტის	7341
დამოუკიდებლობის	7333
მაშინ	7319
წარმოშობის	7302
მოიგო	7284
პარიზში	7279
პოზიცია	7265
მანძილზე	7262
გაატარა	7257
აზიის	7246
აგებულია	7233
ქორწინების	7225
მხრიდან	7206
დირექტორი	7204
მიაღწია	7195
სერიალში	7182
მიზეზი	7172
ფედერაციის	7164
წარმოადგენდა	7135
ნაწარმოებები	7129
კოშკი	7119
გაზეთი	7108
შიდა	7080
კარი	7075
უარი	7072
მმართველი	7034
ხელმძღვანელობით	7027
გვხვდება	7025
ტაძრის	7024
ხუთი	7004
შექმნილი	6998
შექმნის	6998
დონეზე	6997
ამერიკელი	6986
თამაში	6957
გამარჯვების	6946
ინფორმაცია	6940
დასახლება	6934
სამყაროს	6933
როცა	6929
მოვლენების	6916
სართულის	6915
სტატუსი	6901
შევიდა	6884
კარლ	6881
ამერიკული	6880
შესასვლელი	6879
გაერთიანებული	6874
უმრავლესობა	6857
სამსახურის	6838
ადრეული	6837
ამიტომ	6834
გარკვეული	6834
ბრაზილიაში	6828
არც	6808
აზრით	6790
კავკასიის	6762
ნახევარში	6753
ჩემპიონი	6753
არამედ	6751
სხეულის	6750
შესაძლებელია	6748
ტბა	6734
გადაეცა	6728
იღებს	6708
მალევე	6708
ხელშეკრულება	6703
პრობლემები	6702
თავისუფლების	6649
რკინიგზის	6622
მიენიჭა	6579
ირანის	6574
ალ	6567
დაინიშნა	6553
ატარებს	6544
სსრ	6543
უძველესი	6540
ხელმძღვანელი	6530
იწყება	6528
შეძლო	6527
თავმჯდომარე	6518
თასის	6514
იარაღის	6509
კრატერი	6507
ტურნირი	6501
პოპულარული	6500
ზედა	6498
სსრკ	6498
ეკონომიკის	6488
წარმოდგენილია	6482
გენერალ	6475
სამინისტროს	6469
ბრინჯაოს	6460
პრინცესა	6459
თეორიის	6457
მწერალი	6428
წოდება	6406
ტრადიციული	6390
შესაძლოა	6381
დინასტიის	6375
ელემენტები	6346
უკან	6342
რეჟისორი	6341
ბუნებრივი	6330
გამოაცხადა	6318
ინგლისური	6315
ყოველთვის	6294
ცხოველთა	6284
ფასადის	6273
განსაკუთრებული	6269
ითვლება	6266
შრომის	6259
ქვა	6248
რელიგიური	6197
ლონდონში	6194
ჩვეულებრივ	6188
აჯანყების	6173
ლუი	6166
სხვ	6148
მეურნეობის	6120
მეტ	6107
შემოქმედების	6101
ითამაშა	6099
ცვლილებები	6097
სიცოცხლის	6096
ფარგლებში	6084
გადიოდა	6083
შეერთებული	6062
ძალა	6056
პოლონეთის	6052
დამოუკიდებელი	6051
არაბი	6045
გერმანული	6041
მეთაური	6036
წერდა	6019
საათზე	6013
ტემპერატურა	5985
არქეოლოგიური	5961
მანამდე	5960
იდეა	5945
შეუძლია	5935
ორდენით	5934
დაბალი	5917
რომანი	5901
დარჩა	5889
მალე	5888
გერმანელი	5885
ცნობით	5883
ესპ	5875
არქიტექტურული	5871
მხრივ	5866
მიიჩნევს	5860
ფრანგული	5849
იორკში	5817
მომავალი	5816
ტექსტი	5812
ხმის	5807
მუდმივი	5804
დაწყების	5800
რიცხვი	5794
თავისუფალი	5778
მაინც	5776
ანა	5758
მქონე	5737
დააარსა	5736
დაბადების	5734
აღწერა	5727
ბერძნული	5717
გაიხსნა	5704
კანის	5688
ექვსი	5671
სამედიცინო	5657
ჰქონდათ	5649
მამაკაცი	5631
თაღი	5628
დედამიწის	5621
ზოგჯერ	5621
ავსტრიის	5620
დღემდე	5596
მოითხოვა	5586
მარჯვენა	5578
დამატებითი	5571
მოღვაწე	5564
კალთაზე	5548
წარმომადგენლები	5545
მომდევნო	5542
ყურადღება	5539
კრიტიკოსების	5523
კონსტიტუციის	5504
დაამარცხა	5502
დაშორებულია	5490
ბაქოს	5489
სახე	5483
გაიზარდა	5480
ჩანს	5459
კახეთის	5437
საფეხბურთო	5425
საზღვაო	5411
ხელმძღვანელობდა	5381
სწრაფად	5378
შვედეთის	5377
ეტაპზე	5371
ხაზი	5369
ზრდა	5365
ნიშნავს	5361
განსხვავებით	5355
ვარსკვლავი	5344
ღამის	5343
ღია	5343
საზოგადოებრივი	5340
გამოსახული	5332
მარცხენა	5324
საჭირო	5320
ევროპული	5319
დაბრუნების	5317
გოლი	5315
შეუერთდა	5315
წყარო	5310
ეგვიპტის	5299
წარწერა	5299
ქვედა	5287
ოკეანის	5283
პერსონაჟი	5279
მონასტერი	5277
მეოთხე	5268
პატივსაცემად	5263
რევოლუციის	5259
დაკავშირებით	5257
მოღვაწეობას	5256
გენერალური	5252
ხნის	5251
რომელთაგან	5243
ლა	5242
აღარ	5218
შეთანხმების	5206
ნამუშევრები	5191
სინგლი	5190
ნაკლებად	5185
იშვიათად	5179
გამოსვლა	5178
უწოდებენ	5178
სარკმელი	5177
სავარაუდოდ	5167
მხარდაჭერა	5156
მწერთა	5155
წყალი	5153
მოჰყვა	5152
აღმოაჩინა	5148
შემდეგაც	5144
ავსტრალიის	5140
გაეროს	5138
თავიანთი	5137
შესრულების	5137
ლექსი	5128
მიეკუთვნება	5118
რიგი	5118
გამოყენებული	5117
მისცა	5109
ტერმინი	5102
მძიმე	5101
ზონაში	5097
განლაგებული	5088
ფეხბურთელი	5088
ივანე	5073
შეიცავს	5071
დანარჩენი	5067
დასრულების	5066
საზღვრის	5066
კვირის	5046
კომპლექსი	5046
კონცერტი	5044
ნაგებია	5026
სფეროში	5021
დამოკიდებული	5020
შესაძლებლობა	5016
ინტერესი	5015
ობიექტი	5012
კომისიის	5011
ტიტული	5007
ქუთაისის	5006
იქცა	5000
დოლარი	4998
ბუნების	4979
გამართულ	4977
რომლებსაც	4976
ზედაპირზე	4975
მოახდინა	4971
სურათი	4970
ფიზიკის	4959
ჩამოყალიბდა	4955
ისრაელის	4954
მთვარის	4952
ნაპირზე	4943
დაავადება	4919
აღწევს	4909
ფონდის	4909
ოლიმპიურ	4891
იგივე	4882
დოქტორი	4881
აღნიშნავდეს	4864
დაწერა	4855
ავიდა	4849
კონფლიქტის	4845
სტუდენტი	4831
აშენდა	4787
საგარეო	4775
ფინალში	4773
შეიარაღებული	4766
დაცული	4756
დინების	4748
სამუშაო	4743
სულთან	4741
დამახასიათებელი	4733
გამოიცა	4727
გმირი	4720
კონტროლი	4716
გადაწყვეტილება	4714
ჯარისკაცი	4705
ოპერაცია	4701
მიზანი	4700
ველზე	4698
მერი	4696
დაიღუპა	4690
ტრადიცია	4687
ისევე	4686
ლიტერატურული	4684
ვიდეო	4677
კორეის	4677
პეტერბურგის	4667
ფონ	4662
სმ	4653
ფილოსოფიის	4637
თავდაცვის	4635
ასოციაციის	4633
ბიბლიოთეკა	4633
ანგარიშით	4619
მაჩვენებელთან	4619
აღმოჩენილი	4615
უმცროსი	4601
მექსიკის	4594
ფაქტი	4594
შესწავლა	4592
სავაჭრო	4582
კოლექცია	4572
ხვდება	4567
ხიდი	4554
პირდაპირ	4550
საბერძნეთის	4548
ბრძანებით	4540
წერილი	4540
წყვილი	4539
განვითარებული	4538
ჩანაწერი	4537
მოახერხა	4531
სცენაზე	4530
ექიმი	4522
მფლობელი	4513
ძალაუფლება	4507
ციხესიმაგრე	4502
მშობლები	4497
გააჩნია	4495
რთული	4495
საზღვარზე	4495
გამოუშვა	4492
სივრცე	4488
ჩატარდა	4488
წამყვანი	4485
შედიოდა	4484
რომში	4482
ზოგადად	4474
განსხვავებული	4470
ჯარი	4467
საჯარო	4453
სამართლის	4450
უმეტესად	4450
ეპოქის	4436
კერძოდ	4430
დასახლებული	4428
კოლეჯში	4426
ერთეული	4422
შეადგინა	4412
მიმდინარეობს	4406
ფილიპე	4391
შინაგან	4381
მასშტაბით	4376
უმეტესობა	4372
პროდუქტების	4370
ნიკოლოზ	4369
ტომი	4367
მეთოდი	4362
აქედან	4354
არქიტექტორი	4349
კანდიდატი	4349
წარმატებული	4339
ისტორიკოსი	4337
მთიანეთის	4332
უწოდა	4332
მცენარე	4326
შეფასება	4319
შეტანილია	4309
მოლაპარაკებები	4306
სწორკუთხა	4291
უილიამ	4284
მდიდარი	4280
მყოფი	4273
ჰერცოგ	4264
უახლოესი	4249
ვიცე	4247
განთავსებული	4243
პოეტი	4236
აგურის	4229
შიგნით	4221
სერბეთის	4211
მონაწილე	4210
რეჟიმის	4208
ფართოდ	4206
დაფარული	4205
რჩება	4203
ფიზიკური	4202
ბაღი	4200
ფუნქცია	4198
აღიარება	4196
ტექნიკური	4188
თანამშრომლობის	4182
აღდგენის	4168
თქმით	4167
ეთნიკური	4166
შეეძლო	4156
ღმერთი	4155
ია	4153
ოთახი	4153
სტატია	4153
დეპუტატი	4149
რელიგიის	4149
ხასიათის	4146
სასოფლო	4140
შესრულებული	4133
ეკუთვნის	4132
კურსი	4119
მოდელი	4119
გამოაქვეყნა	4112
თავდასხმის	4101
ნებისმიერი	4100
მოთხოვნით	4083
უნგრეთის	4070
არაბული	4047
გამარჯვებული	4042
თაობის	4041
ნამდვილი	4040
კრებული	4039
სისხლის	4039
ამბობს	4037
დანიის	4036
ორგანიზმში	4032
მიხეილ	4029
სომხური	4026
უცნობია	4017
ვაჭრობის	4016
ნაირსახეობა	4010
იმერეთის	4005
ააგეს	4002
აუზის	3988
გადის	3985
ჯიში	3979
მახლობლად	3977
რეფორმის	3968
არხის	3966
როკ	3964
ვერცხლის	3961
გავრცელების	3958
დანიშნულების	3950
სურდა	3947
იოანე	3943
კრების	3942
პაპმა	3941
მცდელობა	3937
დაკარგა	3930
ყოფილიყო	3929
ნიმუშები	3927
პოსტზე	3924
პორტ	3921
ჯორჯ	3903
გულის	3902
ოქტომბრის	3882
წერტილი	3873
შვიდი	3871
ასული	3865
ერთხელ	3859
კალენდრის	3849
ებრაელი	3848
მმ	3848
არაერთი	3846
მოედანზე	3837
საბრძოლო	3837
შეცვალა	3837
სოფ	3836
ქულა	3830
კლასიკური	3811
მხატვრული	3805
მხატვარი	3801
კომპოზიტორი	3799
დაიპყრო	3793
სამეურნეო	3783
საცხოვრებელი	3783
გადაცემა	3782
მოთამაშე	3781
ბაზაზე	3780
გამოფენა	3779
გეოგრაფიის	3777
გამოიყენებოდა	3775
ყოფნის	3774
დაამტკიცა	3773
პეტრე	3772
წინააღმდეგობის	3770
შეტევა	3767
ზუსტი	3766
გარშემო	3765
ეპისკოპოსი	3763
ნაცვლად	3757
დამარცხდა	3754
ფეხსახსრიანთა	3751
წვლილი	3748
დაქორწინდა	3747
როგორებიცაა	3744
ფეხის	3743
რობერტ	3729
ჟანრის	3720
შაჰის	3718
ჩატარებული	3718
გამოსცა	3707
ბანკის	3705
ნივთიერება	3705
იმყოფებოდა	3696
ლათინური	3686
ინგლისელი	3685
საარჩევნო	3680
დღევანდელი	3679
ენერგიის	3679
არქიტექტურის	3676
ხელნაწერი	3676
ექსპედიციის	3672
ლიტერატურაში	3669
მდებარეობდა	3665
მიმდინარეობდა	3665
შეიცვალა	3663
კათედრის	3655
პრინციპი	3654
შეისწავლა	3641
სიყვარული	3638
გავიდა	3626
ყოველწლიურად	3626
საპატიო	3622
იძულებული	3619
სარკმლის	3613
სიგანე	3605
ღონისძიება	3601
ტექნოლოგიების	3589
ნიადაგის	3584
მსახურობდა	3576
მკვლელობის	3574
დაფუძნებული	3573
მწვრთნელი	3570
სტრუქტურა	3557
ყველაფერი	3556
მწვერვალი	3546
იქნებოდა	3537
ფესტივალი	3525
ბათუმის	3523
მოადგილე	3520
სამშობლოში	3514
დაწერილი	3513
დარტყმა	3511
მანქანა	3510
გეოგრაფიული	3508
პოპულარობა	3501
კონფერენციის	3498
თევზის	3492
კონგრესის	3490
მუშა	3489
მოიცავდა	3488
პოლიციის	3473
რკინის	3473
აღნიშნავს	3472
მონასტრის	3472
დარგში	3469
მოგზაურობის	3468
პუნქტი	3468
ფინანსური	3468
დროშა	3462
ფრინველი	3459
ფილიპინებში	3455
მომღერალი	3454
გრძელი	3453
გაემგზავრა	3446
წერა	3446
გურიის	3442
ნახევრად	3435
საცხოვრებლად	3434
მოპოვების	3431
სირიის	3428
გოგონა	3425
მოაწერა	3419
კლიმატი	3411
სიმბოლო	3406
კომპოზიცია	3399
თაღოვანი	3394
ხანგრძლივი	3393
დაიცვა	3387
გაგრძელდა	3386
კამპანიის	3383
გადასცა	3380
რომელზეც	3375
წწ	3367
იზრდება	3363
მშვიდობის	3363
ქანდაკება	3360
პარალელურად	3359
ცეცხლის	3359
იცავდა	3353
ქიმიური	3350
დანიშნა	3349
მშრალი	3343
საეკლესიო	3343
მიდამოებში	3342
სატელევიზიო	3335
მემკვიდრე	3333
ელ	3332
დარჩენილი	3331
გერმ	3326
მეთაურობით	3324
მოთხრობა	3317
პოლ	3317
საპრეზიდენტო	3313
კომუნისტური	3312
მედალი	3305
ნახევარკუნძულის	3303
ფედერალური	3303
შვეიცარიის	3298
ვან	3296
რომაელებმა	3295
მდივანი	3292
უამრავი	3278
სასაფლაოზე	3276
ჩამოყალიბების	3274
ვიქტორ	3270
მინის	3266
ესაზღვრება	3264
ღვინის	3261
ქრისტიანული	3260
მოკავშირე	3259
ჯამში	3256
მათემატიკის	3255
ნახატი	3251
ფიგურა	3239
იურიდიული	3235
დებიუტი	3232
აღინიშნება	3231
ნაწილობრივ	3223
აღმოჩენის	3218
განცხადება	3217
განაგრძო	3209
კოლონია	3208
წმ	3204
საავადმყოფოში	3198
ნალექების	3195
გამოცხადდა	3190
ფრონტის	3190
ღვთისმშობლის	3187
ამგვარი	3186
ალყა	3184
დოკუმენტი	3182
ზომისაა	3179
უკავშირდება	3178
იყოფა	3174
სიღრმე	3170
ნიშია	3167
მკაცრი	3166
ბრიტანული	3165
ვენის	3165
მოცემული	3161
პიროვნება	3161
დეკემბრის	3155
ნივთები	3154
მკვლევარი	3145
მსხვილი	3145
ღრმა	3139
თარიღი	3137
შენაკადი	3137
ჯეიმზ	3134
გადახურული	3130
რომელთაც	3130
ლეონის	3121
ჩათვლით	3121
წუთზე	3117
უზრუნველყოფა	3114
არჩეული	3113
საჰაერო	3113
მეხუთე	3110
კონსტანტინე	3109
ჟურნალისტი	3108
ადმინისტრაციის	3106
ტექნიკის	3106
მწერლის	3104
თარიღდება	3097
ბერლინის	3095
დააპატიმრეს	3093
კიევის	3092
თურქული	3088
გლეხთა	3081
ცალკეული	3081
უმთავრესად	3080
სა	3079
იანვრის	3078
ერთიანი	3077
პორტუგალიის	3073
მკვეთრად	3066
მედიცინის	3065
წყობა	3065
მეგობარი	3064
კამარა	3060
სასულიერო	3060
უბრალოდ	3060
ორჯერ	3058
გამორჩეული	3055
კათოლიკური	3052
ვადით	3045
დასახლდა	3043
სექტემბრის	3043
მოვალეობის	3039
ბიზანტიის	3034
კონკურსში	3027
ანტონიო	3023
აღნიშნა	3023
ლაშქრობა	3022
შტაბის	3019
კითხვის	3018
რეალური	3018
კგ	3016
იწვევს	3015
ასამბლეის	3012
გამოწვეული	3012
გუბერნატორი	3011
ქმნის	3006
ესპანელი	3004
რედაქტორი	3004
დელ	3003
საბოლოო	3000
ქედი	2998
სპორტის	2995
დამფუძნებელი	2993
სოციალისტური	2991
სასწავლებელი	2986
კინოს	2984
ღირებულება	2983
წარმოიქმნება	2982
გვიანდელი	2981
რომაული	2978
საკვების	2977
იტალიური	2975
დაშლის	2968
სამხატვრო	2968
ხალხური	2968
გადაღებული	2960
მწვანე	2960
უარყოფითი	2954
გამომდინარე	2952
ჯვარი	2952
გავრცელდა	2950
ფეხბურთის	2946
აღმასრულებელი	2939
უჯრედების	2939
დაწესებულება	2938
მაგ	2936
სტუდიაში	2936
მისიის	2932
ჩარტში	2929
მოწვევის	2926
ჟან	2926
რვა	2925
ვიწრო	2923
რაიონულ	2921
ბანაკში	2920
ხარჯზე	2920
დატოვეს	2919
ვახტანგ	2919
ტონა	2911
მოსაზრება	2906
დაარსების	2904
კასტილია	2904
დადგენილებით	2901
საიდუმლო	2901
გაიმარჯვა	2900
დამთავრების	2896
ინჟინერი	2893
მშობლიურ	2893
მნიშვნელოვნად	2892
თვალსაზრისით	2889
ირლანდიის	2887
არსება	2886
გამოქვეყნდა	2881
ბიზნესის	2880
კოლუმბიაში	2874
რაზმი	2873
სპარსეთის	2873
მუსლიმი	2871
შედეგადაც	2871
ალი	2866
დადებითი	2863
აქტი	2861
მეგობრები	2860
ჯანმრთელობის	2859
კონტრაქტი	2854
ანდრეი	2850
საყოველთაო	2844
წრის	2842
პედაგოგიური	2840
ილია	2832
ნოემბრის	2823
გაზაფხულზე	2815
უნარი	2812
პიესა	2809
ცივი	2809
დისკი	2801
ესპანური	2800
გამოირჩევა	2794
შეეძინა	2794
კათოლიკე	2793
შოუს	2793
ბლოკი	2792
ტყეში	2789
აეროპორტი	2785
პლანეტა	2785
მოქალაქე	2783
კვადრატული	2782
ნაშთები	2782
შედგებოდა	2782
ლი	2776
იულიუსის	2775
მარტივი	2769
ასწავლიდა	2766
გვიან	2764
აჩვენა	2762
საღამოს	2759
რევოლუციური	2758
სიტუაცია	2758
გამოცდილების	2757
სტადიონი	2752
საგანმანათლებლო	2750
გრიგოლ	2745
იუნესკოს	2743
ნიდერლანდების	2743
წინაშე	2743
ჰაერის	2741
რესურსების	2740
კერძი	2734
ყურე	2731
მედია	2730
ნამუშევარი	2729
დაუბრუნდა	2728
ნახევარწრიული	2728
ქმარი	2728
ფლოტის	2727
სასწავლო	2725
საფრთხის	2723
ეკავა	2722
მრეწველობის	2722
ხელახლა	2722
წონა	2720
რეზოლუცია	2719
სანტა	2715
უშიშროების	2713
წარმოდგენა	2713
ეპიზოდი	2712
ყაზახეთის	2712
ტერიტორიული	2709
წარსულში	2707
მხატვრის	2704
კომერციული	2703
დემოკრატიის	2699
ბავშვობაში	2695
საიდანაც	2692
ელჩი	2690
მეჩეთი	2690
სტუდიური	2690
მაქსიმალური	2689
იბრძოდა	2688
პრაქტიკულად	2688
დამარცხების	2687
კონკრეტული	2687
სურვილი	2684
ხომალდი	2683
მონაკვეთი	2682
მსხვერპლი	2682
დაბლობზე	2671
დასასრულს	2671
წყალობით	2671
ინიციატივით	2670
ცალკე	2670
ხე	2668
გასწვრივ	2664
ხორცის	2661
მონღოლებმა	2660
ჰენრი	2660
მაზრის	2659
მიმდინარე	2659
ეკუთვნოდა	2658
ცეკვა	2658
იაპონური	2654
დრამატული	2651
ერისთავი	2651
მასწავლებლად	2646
დაკავებული	2645
კალიფორნიის	2639
გამოყოფს	2635
გაყიდვა	2634
ნანგრევები	2631
ჩინური	2631
პროდიუსერი	2627
სამშენებლო	2625
ნელა	2619
სანქტ	2618
შორისაა	2617
ჯვრის	2615
მართავდა	2611
დარბაზული	2607
სიდიდით	2607
ცხელი	2607
საფლავის	2606
ფოთლები	2600
თამაშობდა	2594
სოხუმის	2592
მიღწევა	2589
სპეციალურ	2584
მარკ	2582
ფაქტობრივად	2579
ფეოდალური	2578
არგენტინის	2569
ტვინის	2568
დამსახურებული	2566
ცოცხალი	2566
ბულგარეთის	2564
ამიერკავკასიის	2563
ბერძნები	2559
მოწყობილი	2553
რიყის	2553
შეიძინა	2553
კვალი	2551
თიხის	2550
უზენაესი	2550
იმდენად	2547
დიმიტრი	2545
ისლამური	2545
სამარხი	2545
დასრულებული	2538
წავიდა	2537
ღვთის	2535
შეუწყო	2535
გამოცემული	2532
ჩამოაყალიბა	2530
რადგანაც	2528
ამბები	2524
ქარის	2524
პედაგოგი	2522
ოდნავ	2521
გადასახადების	2514
უცხო	2513
მასწავლებელი	2512
